id_comment,text,parentId,publishedAt,totalReplyCount,videoId,videoTitle,ChannelSource,VideoPublication,empathy,humor,macabre,context,misogyny,intersectionality,aggressiveness,Responsibility,target,intersectionality_notes,aggressiveness_perpetrator,aggressiveness_victim,aggressiveness_social,aggressiveness_media,aggressiveness_rape,resp_perpetator,resp_victim,resp_social,resp_media,resp_rape
UgzKFwWaeskeJM9DLml4AaABAg.9_ZEHrlAYsk9c_UQkqNxiO,Vero non esiste giustizia che possa bastare,UgzKFwWaeskeJM9DLml4AaABAg,2022-06-22T13:20:47Z,,https://www.youtube.com/watch?v=uj2dsHEIzXU,"Carol Maltesi, l'ultimo messaggio vocale della madre: ""Verrò presto a trovarti""",Corriere della Sera,2022,0,0,0,1,0,0,0,1,,,0,0,0,0,0,1,0,0,0,0
UgxBp09sLk92qcPXcwx4AaABAg.9_FRkTw_aZj9_Vpv3at97Q,Ercoli   ora il peggio passa x meglio    siamo messi bene!!!ti auguro di avere una figlia pornostar poi vediamo!!! Anxhe se il disgusto x questo orrore compiuto e' tanto!!,UgxBp09sLk92qcPXcwx4AaABAg,2022-04-07T04:26:54Z,,https://www.youtube.com/watch?v=Ap0lDWdeDpk,"Omicidio Carol Maltesi, le dichiarazioni della mamma",La Vita in Diretta - Rai,31/03/2022,0,0,0,1,1,1,0,0,singolo,wrk,0,0,0,0,0,0,0,0,0,0
UgwxnTfBA9TKtkg9bGl4AaABAg,Lo sognata sta notte grazie Carol Maltesi,,2023-07-31T03:52:28Z,0,https://www.youtube.com/watch?v=d2t6zq8e5do,L'amica di Carol: ho sospettato subito di Davide,La Vita in Diretta - Rai,07/04/2022,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgwITRVnnUorv8j2H-B4AaABAg.9_YKbC70qYR9dfvHpyKKxC,"<USER> aveva una figlia che faceva un lavoro normalissimo e non lesivo. Se io avessi una figlia pasticcera e non mi piacesse io avrei torto perché fino a quando non fa male agli altri ognuno fa il lavoro che vuole e lei infatti non danneggiava nessuno. Se io giudicassi mia figlia pasticcera averi torto, come ha torto chi giudica questa ragazza",UgwITRVnnUorv8j2H-B4AaABAg,2022-07-19T21:51:04Z,,https://www.youtube.com/watch?v=_fdoY4KviOg,"Carol Maltesi, dolore di papà e primi rimorsi dell'assassino",Storie Italiane - Rai,07/04/2022,1,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugw94oPejkhhGIIJri14AaABAg.9_XHh49JHft9_Yo_iGsfEc,Ottima la descrizione di quel pazzo...ma su di lei se la poteva risparmiare a dir poco irritante se non fosse stata una donna era da prendere a sberle,Ugw94oPejkhhGIIJri14AaABAg,2022-04-08T08:12:58Z,,https://www.youtube.com/watch?v=d2t6zq8e5do,L'amica di Carol: ho sospettato subito di Davide,La Vita in Diretta - Rai,07/04/2022,0,0,0,1,0,0,1,0,,,0,0,1,0,0,0,0,0,0,0
UgzO1ouMm_YEHXi7Lux4AaABAg,Terribile davvero povera ragazza,,2022-03-29T19:53:58Z,0,https://www.youtube.com/watch?v=2Z6CUI6ar74,"Brescia, fatta a pezzi e gettata in un dirupo: confessa l'assassino",Ore 14 - Rai,29/03/2022,1,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgxA7czmq-3ex22-OOB4AaABAg.9_KGBQ8SVdW9a82zgl3VnA,Il male è infinito come il bene,UgxA7czmq-3ex22-OOB4AaABAg,2022-04-22T19:19:30Z,,https://www.youtube.com/watch?v=58EYEWKRZUk,"Omicidio Carol Maltesi, il racconto dell'orrore",La Vita in Diretta - Rai,01/04/2022,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugz4A9Ig09ttbSMGbSN4AaABAg,Riposa in pace,,2022-04-02T07:13:16Z,0,https://www.youtube.com/watch?v=abHX7HqwSq4,"Charlotte Angie, la collega Jasmin Carrera: ""Fontana l'accompagna ovunque ma il pericolo è lui""",Fanpage.it,2022,1,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgweP51jDfAqq4mPSQF4AaABAg,"Poverino, è provato… non mangia, non dorme ed provato da quello che lo aspetta. AHAHAHAHA COSA SI ASPETTAVA!? Roba da matti, davvero.",,2022-03-31T12:57:24Z,0,https://www.youtube.com/watch?v=fcONgLftq0w,Fatta a pezzi dal vicino il massacreo nascosto,Storie Italiane - Rai,31/03/2022,0,0,0,1,0,0,1,1,,,1,0,0,0,0,1,0,0,0,0
UgxPQGtT1zmyPIRbT4V4AaABAg.9_AKVYNrdUC9eLr10vy6FR,"<USER> non ho.mai detto il contrario, conosco tanti onanisti che sono diventati ciechi....si fidi....",UgxPQGtT1zmyPIRbT4V4AaABAg,2022-08-05T14:01:10Z,,https://www.youtube.com/watch?v=qQ95IWLH2Is,Quattro sacchi nel dirupo l'identikit dei tatuaggi,Storie Italiane - Rai,29/03/2022,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugz-FqWNeN301yrCBsh4AaABAg,IN PASTO A I PUMA!!!,,2023-01-17T01:05:28Z,0,https://www.youtube.com/watch?v=qQ95IWLH2Is,Quattro sacchi nel dirupo l'identikit dei tatuaggi,Storie Italiane - Rai,29/03/2022,0,0,0,1,0,0,1,0,,,1,0,0,0,0,0,0,0,0,0
Ugzo1q1NPWTcJMcOrst4AaABAg.9_R41ZBQHSW9_w2BBvojPb,Riconoscere cosa? Non è più i meno probabile venire uccise se si fa questo lavoro o se se ne fanno altri!,Ugzo1q1NPWTcJMcOrst4AaABAg,2022-04-17T18:02:20Z,,https://www.youtube.com/watch?v=3uTDR8NUHk0,Tweet vergognosi sull'uccisione di Carol Maltesi,La Vita in Diretta - Rai,30/03/2022,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugwwj6rrBrcAV4VR6254AaABAg.9Zxpf1WJbiP9Zxsgky56nw,Ma quello al lago di Garda era a pezzi come questo?,Ugwwj6rrBrcAV4VR6254AaABAg,2022-03-24T14:37:45Z,,https://www.youtube.com/watch?v=pLuZUsVac5I,Quattro sacchi nel dirupo il cadavere è sconosciuto,Storie Italiane - Rai,24/03/2022,0,0,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgwDgMWtLpNDl3oIZqN4AaABAg.9_HA6x58seq9aRtRYD1Niw,"ma poi perizia psichiatrica di che? questo ragiona meglio di tutti noi per fare tutto quello che ha fatto, è solo un essere disumano",UgwDgMWtLpNDl3oIZqN4AaABAg,2022-04-30T12:12:07Z,,https://www.youtube.com/watch?v=ez_qu4jGVGo,Fatta a pezzi dal vicino doppia vita di un assassino,Storie Italiane - Rai,30/03/2022,0,0,0,1,0,0,1,1,,,1,0,0,0,0,1,0,0,0,0
UgwchXcKfDBFOjXBiAp4AaABAg.9_Fb_F6-exh9_IFt-7pNcZ,e per le donne un'adesivo...ma sula bocca,UgwchXcKfDBFOjXBiAp4AaABAg,2022-04-01T21:53:11Z,,https://www.youtube.com/watch?v=Ap0lDWdeDpk,"Omicidio Carol Maltesi, le dichiarazioni della mamma",La Vita in Diretta - Rai,31/03/2022,0,0,0,1,1,0,0,0,gruppo,,0,0,0,0,0,0,0,0,0,0
Ugw40RT8A2VhhdkO3B14AaABAg,Come secondo te stai zitto tu ai problemi,,2022-04-06T19:35:07Z,0,https://www.youtube.com/watch?v=qQ95IWLH2Is,Quattro sacchi nel dirupo l'identikit dei tatuaggi,Storie Italiane - Rai,29/03/2022,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgzQ-dCIGeNwvk4M2-J4AaABAg,Galera tutta la vita con qualche nero nel suo nuovo appartamento,,2022-04-02T12:13:11Z,0,https://www.youtube.com/watch?v=kCQPCujipFQ,Lui l'ha massacrata in casa non accettava la sua libertà,Storie Italiane - Rai,01/04/2022,0,0,0,1,0,0,1,0,,,1,0,0,0,0,0,0,0,0,0
UgwdI4XL6EF8wcN-aHd4AaABAg.9_CmMtdaOMg9_ELpzOR_vw,"<USER> ha cominciato a colpire con il martello partendo dalle gambi in quel momento avra capito ma non poteva urlare forsé li ha tappato la bocca per non urlare e chiedere aiuto, lei era ancora  in vita perche i colpi sono parti dalle gambe in su.",UgwdI4XL6EF8wcN-aHd4AaABAg,2022-03-31T09:28:14Z,,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,0,0,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugx16_acfrYnI9Mav514AaABAg,Sono senza parole mi dispiace chissà cosa ha passato,,2022-04-07T18:17:15Z,0,https://www.youtube.com/watch?v=3uTDR8NUHk0,Tweet vergognosi sull'uccisione di Carol Maltesi,La Vita in Diretta - Rai,30/03/2022,1,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgxH7T_p37JmhbGbzvR4AaABAg,"Infinitamente dispiaciuta per te Carol, per la tua mamma e il tuo bimbo che ti cerca in ogni istante...riposa in pace ...",,2022-03-31T21:25:34Z,10,https://www.youtube.com/watch?v=Ap0lDWdeDpk,"Omicidio Carol Maltesi, le dichiarazioni della mamma",La Vita in Diretta - Rai,31/03/2022,1,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugxv57mDXqo1O2AxyGN4AaABAg.9jG11dG96WO9lnFlfJcccJ,"Ma questi pazzi, perché esistono?!",Ugxv57mDXqo1O2AxyGN4AaABAg,2023-02-06T14:24:37Z,,https://www.youtube.com/watch?v=N4EJX_cR7sg,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugydkh7U4Rw3ocjzXOx4AaABAg.9_AK3Cbo4kB9_EdDPT4BEt,"gellucca pianga 
Davvero sai cosa è e ciò che comprende il Bdsm?",Ugydkh7U4Rw3ocjzXOx4AaABAg,2022-03-31T12:08:52Z,,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgxgaO99-7zpCMKOoEt4AaABAg,Povera mamma. 😭😭😭,,2022-04-02T23:05:34Z,0,https://www.youtube.com/watch?v=Ap0lDWdeDpk,"Omicidio Carol Maltesi, le dichiarazioni della mamma",La Vita in Diretta - Rai,31/03/2022,1,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugz1lBCCjFHNxAs6aYZ4AaABAg,"Cosa serve mantenere persone prive di umanità in galera,poi legge buonista esce per buona condotta lavori forzati",,2022-04-01T14:11:04Z,0,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,0,0,0,1,0,0,1,0,,,1,0,0,0,0,0,0,0,0,0
Ugyj5MXnPEaOk-MoW_x4AaABAg.9_9tXIJ8ZeC9_BcmP99Zku,"Mi scusi ma ognuno è libero di fare il lavoro che vuole, se aveva trovato la sua strada tramite il porno ben venga. La cosa tragica è che è stata uccisa una ragazza di 26 anni e fatta in 15 pezzi... Il lavoro che faceva poco importa.",Ugyj5MXnPEaOk-MoW_x4AaABAg,2022-03-30T08:07:19Z,,https://www.youtube.com/watch?v=2Z6CUI6ar74,"Brescia, fatta a pezzi e gettata in un dirupo: confessa l'assassino",Ore 14 - Rai,29/03/2022,1,0,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugxl6XUdRyA049NJXaB4AaABAg,Non accettava perdere la gallina dalle uova d'oro lui e' un essere scradevole e depravato infatti e' stato lui a istratarla nel porno lo stesso faceva dei filmi porno quindi un fango PERSONIFICATO queste opinionisti del cavolo cosa cercano di dire che era tutto normale lasciamo perdere!!!!!!,,2022-04-03T18:17:19Z,0,https://www.youtube.com/watch?v=kCQPCujipFQ,Lui l'ha massacrata in casa non accettava la sua libertà,Storie Italiane - Rai,01/04/2022,0,0,0,1,0,0,1,1,,,0,0,0,1,0,1,0,0,0,0
UgwmlbaA2_iCGpQTGy14AaABAg.9_HROjSjjq99_IN4DT5fs7,<USER> che ridono no ma che parlano si e questo da molto fastidio anche a me per rispetto dei familiari,UgwmlbaA2_iCGpQTGy14AaABAg,2022-04-01T22:56:01Z,,https://www.youtube.com/watch?v=kCQPCujipFQ,Lui l'ha massacrata in casa non accettava la sua libertà,Storie Italiane - Rai,01/04/2022,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgzKz4QTFATzdTnUsuh4AaABAg.9_CZltT68Qo9_Dlx2dULQN,Povero figlio .,UgzKz4QTFATzdTnUsuh4AaABAg,2022-03-31T04:05:54Z,,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,1,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgwnwEvYQxF8_vkLslt4AaABAg.9aN2Qu5p6ZP9m6yDtEB2Xw,"<USER> e sbaglieresti perché noi non siamo buonisti, siamo persone civili che riconoscono il diritto altrui alla vita A PRESCINDERE dalla condotta e dalle scelte lavorative di ogni individuo. Anche le panettiere fanno questa fine e, sicuramente, sul set di un film porno UN’INTERA EQUIPÉ avrebbe potuto fermarlo",UgwnwEvYQxF8_vkLslt4AaABAg,2023-02-14T15:26:38Z,,https://www.youtube.com/watch?v=1__fr0d1pRw,"Brescia, Carol Maltesi uccisa e fatta a pezzi nel Bresciano",La Vita in Diretta - Rai,29/03/2022,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugz0wdW14xO_rNf2Wf14AaABAg,"Messa con un sacco in testa, legata al palo con i polsi dietro la vita, imbavagliata, sdraiata a pancia in giù, presa a martellate prima al corpo poi alla testa, perdeva sangue e appena ha visto che si muoveva con la gamba e non era morta gli ha tagliato la gola sgozzandola. Poi lha tagliata in 15 pezzi, cercato di toglierll la pelle per cancellare i tatuaggi, bruciata, sfigurata e messa in 4 sacchi e gettata in un dirupo. Manco le bestie commettono simili atrocità. Rip Carol.",,2022-04-01T15:44:57Z,0,https://www.youtube.com/watch?v=kCQPCujipFQ,Lui l'ha massacrata in casa non accettava la sua libertà,Storie Italiane - Rai,01/04/2022,1,0,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgzWLF3-8yXIpBta0pp4AaABAg.9_XKuZLI3rM9_bYDDbtAzp,<USER> sottolineare che faceva la pornostar è irrispettoso,UgzWLF3-8yXIpBta0pp4AaABAg,2022-04-09T18:58:11Z,,https://www.youtube.com/watch?v=H_OC2fo_n5c,#N/A,#N/A,#N/A,1,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgyDu51Qx7JDZzZwZaF4AaABAg.9_CcrYOKqDO9_oiPdbnAMJ,Queste persone anno tutte la stessa fine,UgyDu51Qx7JDZzZwZaF4AaABAg,2022-04-14T21:46:07Z,,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,0,0,0,1,1,1,0,1,gruppo,wrk,0,0,0,0,0,0,1,0,0,0
UgxBp09sLk92qcPXcwx4AaABAg.9_FRkTw_aZj9fxe1iVYFOt,Ahahahahahshaha sicuramente lei si rispecchia in questa mamma meravigliosa.  E si vede.,UgxBp09sLk92qcPXcwx4AaABAg,2022-09-14T12:09:26Z,,https://www.youtube.com/watch?v=Ap0lDWdeDpk,"Omicidio Carol Maltesi, le dichiarazioni della mamma",La Vita in Diretta - Rai,31/03/2022,0,1,0,1,1,0,0,0,singolo,,0,0,0,0,0,0,0,0,0,0
Ugx86OpFfEPZwGW23jV4AaABAg.9_78gS8_pbh9_DCC4dYECW,Non ho parole....oppure né avrei tante....una peggio dell'altra!! Poteva portare il sacco in discarica?? Ma  che ca....stai dicendo??,Ugx86OpFfEPZwGW23jV4AaABAg,2022-03-30T22:44:46Z,,https://www.youtube.com/watch?v=RqqLiYpW6_U,"Cadavere di donna ritrovato nei sacchi della spazzatura, potrebbe appartenere a una web influencer",Fanpage.it,2022,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgyWkBMRv_1jM_4czNR4AaABAg,Le donne belle purtroppo sono considerate solo oggetti,,2022-04-01T14:24:39Z,2,https://www.youtube.com/watch?v=ez_qu4jGVGo,Fatta a pezzi dal vicino doppia vita di un assassino,Storie Italiane - Rai,30/03/2022,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgxAqYRUO1Ar3IkrpjZ4AaABAg,si faceva allargare in maniera impressionante,,2022-06-29T07:11:24Z,2,https://www.youtube.com/watch?v=wmAqadplVmY,#N/A,#N/A,#N/A,0,0,0,1,1,1,0,0,singolo,wrk,0,0,0,0,0,0,0,0,0,0
UgxfSknXCwmgu0SD5BV4AaABAg,Lo manteniamo noi in carcere...,,2022-04-22T18:36:36Z,0,https://www.youtube.com/watch?v=58EYEWKRZUk,"Omicidio Carol Maltesi, il racconto dell'orrore",La Vita in Diretta - Rai,01/04/2022,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
UgwDjqnrgUbVA4Kn1hx4AaABAg,maledetoooo,,2022-03-30T18:30:20Z,0,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,0,0,0,1,0,0,1,0,,,1,0,0,0,0,0,0,0,0,0
UgzpFY3C02klE3nAiCx4AaABAg,Un pensiero per questa povera donna💐,,2022-03-29T19:55:36Z,0,https://www.youtube.com/watch?v=qQ95IWLH2Is,Quattro sacchi nel dirupo l'identikit dei tatuaggi,Storie Italiane - Rai,29/03/2022,1,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ugy7gliplpWlCV3Exp54AaABAg,Maledetto.Ergastolo,,2022-04-04T09:38:29Z,0,https://www.youtube.com/watch?v=58EYEWKRZUk,"Omicidio Carol Maltesi, il racconto dell'orrore",La Vita in Diretta - Rai,01/04/2022,0,0,0,1,0,0,1,0,,,1,0,0,0,0,0,0,0,0,0
UgxUaMLDNOFt04z0vpZ4AaABAg.9_Ctblwh5tp9eWHXnb70tQ,"Pericoloso ma di che?I pervertiti, depravati,mostri (come quello che l' ha uccisa che faceva un lavoro normalissimo ossia il bancario)li puoi trovare anche nei piu' svariati contesti sociali non sono assolutamente d' accordo con questo pensiero",UgxUaMLDNOFt04z0vpZ4AaABAg,2022-08-09T15:13:58Z,,https://www.youtube.com/watch?v=3uTDR8NUHk0,Tweet vergognosi sull'uccisione di Carol Maltesi,La Vita in Diretta - Rai,30/03/2022,0,0,0,1,0,0,0,1,,,0,0,0,0,0,1,0,0,0,0
UgwNRXsVrADBuMnNLOZ4AaABAg,Che schifo di uomo. Ma non è normale,,2022-04-01T16:27:16Z,0,https://www.youtube.com/watch?v=4920UYmW9M4,"Omicidio Carol Maltesi, il killer interrogato in carcere",La Vita in Diretta - Rai,30/03/2022,0,0,0,1,0,0,1,0,,,1,0,0,0,0,0,0,0,0,0
